,timestamp_str,price,volume
2490,Jul 13 2021 01: +0,6.053,30
2491,Jul 14 2021 01: +0,5.835,33
2492,Jul 15 2021 01: +0,6.241,27
2493,Jul 16 2021 01: +0,6.052,32
2494,Jul 17 2021 01: +0,6.478,31
2495,Jul 18 2021 01: +0,8.818,33
2496,Jul 19 2021 01: +0,6.154,32
2497,Jul 20 2021 01: +0,6.217,33
2498,Jul 21 2021 01: +0,6.828,29
2499,Jul 22 2021 01: +0,5.982,19
2500,Jul 23 2021 01: +0,6.43,21
2501,Jul 24 2021 01: +0,6.12,35
2502,Jul 25 2021 01: +0,6.307,20
2503,Jul 26 2021 01: +0,6.268,31
2504,Jul 27 2021 01: +0,10.222,24
2505,Jul 28 2021 01: +0,6.669,35
2506,Jul 29 2021 01: +0,6.681,22
2507,Jul 30 2021 01: +0,8.508,37
2508,Jul 31 2021 01: +0,7.052,36
2509,Aug 01 2021 01: +0,6.869,35
2510,Aug 02 2021 01: +0,6.951,37
2511,Aug 03 2021 01: +0,6.941,20
2512,Aug 04 2021 01: +0,6.716,35
2513,Aug 05 2021 01: +0,6.78,28
2514,Aug 06 2021 01: +0,6.613,27
2515,Aug 07 2021 01: +0,6.534,29
2516,Aug 08 2021 01: +0,6.656,26
2517,Aug 09 2021 01: +0,6.734,30
2518,Aug 10 2021 01: +0,6.711,29
2519,Aug 11 2021 01: +0,6.756,52
2520,Aug 12 2021 01: +0,7.152,27
2521,Aug 13 2021 01: +0,6.535,28
2522,Aug 14 2021 01: +0,7.028,28
2523,Aug 15 2021 01: +0,6.503,27
2524,Aug 16 2021 01: +0,6.814,62
2525,Aug 17 2021 01: +0,6.914,27
2526,Aug 18 2021 01: +0,6.631,38
2527,Aug 19 2021 01: +0,6.59,20
2528,Aug 20 2021 01: +0,6.432,29
2529,Aug 21 2021 01: +0,6.614,26
2530,Aug 22 2021 01: +0,6.976,36
2531,Aug 23 2021 01: +0,7.444,29
2532,Aug 24 2021 01: +0,6.337,26
2533,Aug 25 2021 01: +0,7.523,30
2534,Aug 26 2021 01: +0,6.855,20
2535,Aug 27 2021 01: +0,6.509,29
2536,Aug 28 2021 01: +0,6.587,24
2537,Aug 29 2021 01: +0,6.504,27
2538,Aug 30 2021 01: +0,6.761,25
2539,Aug 31 2021 01: +0,6.648,22
2540,Sep 01 2021 01: +0,7.068,22
2541,Sep 02 2021 01: +0,6.751,22
2542,Sep 03 2021 01: +0,12.216,25
2543,Sep 04 2021 01: +0,7.136,30
2544,Sep 05 2021 01: +0,7.501,25
2545,Sep 06 2021 01: +0,6.929,22
2546,Sep 07 2021 01: +0,6.681,20
2547,Sep 08 2021 01: +0,6.824,21
2548,Sep 09 2021 01: +0,6.857,34
2549,Sep 10 2021 01: +0,6.427,26
2550,Sep 11 2021 01: +0,7.11,23
2551,Sep 12 2021 01: +0,8.081,28
2552,Sep 13 2021 01: +0,6.969,22
2553,Sep 14 2021 01: +0,6.916,30
2554,Sep 15 2021 01: +0,7.356,22
2555,Sep 16 2021 01: +0,6.86,19
2556,Sep 17 2021 01: +0,6.922,24
2557,Sep 18 2021 01: +0,9.338,18
2558,Sep 19 2021 01: +0,6.713,24
2559,Sep 20 2021 01: +0,10.469,46
2560,Sep 21 2021 01: +0,7.047,34
2561,Sep 22 2021 01: +0,6.599,33
2562,Sep 23 2021 01: +0,6.464,20
2563,Sep 24 2021 01: +0,6.321,21
2564,Sep 25 2021 01: +0,6.397,32
2565,Sep 26 2021 01: +0,8.489,24
2566,Sep 27 2021 01: +0,11.085,23
2567,Sep 28 2021 01: +0,6.393,29
2568,Sep 29 2021 01: +0,6.26,19
2569,Sep 30 2021 01: +0,10.895,32
2570,Oct 01 2021 01: +0,6.432,33
2571,Oct 02 2021 01: +0,6.619,35
2572,Oct 03 2021 01: +0,6.474,29
2573,Oct 04 2021 01: +0,6.515,24
2574,Oct 05 2021 01: +0,6.703,17
2575,Oct 06 2021 01: +0,6.336,38
2576,Oct 07 2021 01: +0,6.369,21
2577,Oct 08 2021 01: +0,6.725,39
2578,Oct 09 2021 01: +0,6.701,30
2579,Oct 10 2021 01: +0,6.521,43
2580,Oct 11 2021 01: +0,6.761,33
2581,Oct 12 2021 01: +0,6.504,25
2582,Oct 13 2021 01: +0,6.61,21
2583,Oct 14 2021 01: +0,7.099,25
2584,Oct 15 2021 01: +0,6.952,42
2585,Oct 16 2021 01: +0,7.24,29
2586,Oct 17 2021 01: +0,7.193,27
2587,Oct 18 2021 01: +0,7.456,39
2588,Oct 19 2021 01: +0,7.285,27
2589,Oct 20 2021 01: +0,7.19,30
2590,Oct 21 2021 01: +0,6.908,25
2591,Oct 22 2021 01: +0,6.914,21
2592,Oct 23 2021 01: +0,7.132,38
2593,Oct 24 2021 01: +0,6.785,29
2594,Oct 25 2021 01: +0,6.371,30
2595,Oct 26 2021 01: +0,6.622,24
2596,Oct 27 2021 01: +0,6.786,17
2597,Oct 28 2021 01: +0,6.543,21
2598,Oct 29 2021 01: +0,7.16,26
2599,Oct 30 2021 01: +0,6.589,39
2600,Oct 31 2021 01: +0,7.534,39
2601,Nov 01 2021 01: +0,6.502,23
2602,Nov 02 2021 01: +0,6.712,25
2603,Nov 03 2021 01: +0,6.578,25
2604,Nov 04 2021 01: +0,6.8,16
2605,Nov 05 2021 01: +0,6.447,20
2606,Nov 06 2021 01: +0,6.886,27
2607,Nov 07 2021 01: +0,6.604,28
2608,Nov 08 2021 01: +0,6.928,16
2609,Nov 09 2021 01: +0,7.017,23
2610,Nov 10 2021 01: +0,8.932,20
2611,Nov 11 2021 01: +0,9.803,23
2612,Nov 12 2021 01: +0,6.88,25
2613,Nov 13 2021 01: +0,7.307,33
2614,Nov 14 2021 01: +0,7.327,25
2615,Nov 15 2021 01: +0,7.033,21
2616,Nov 16 2021 01: +0,6.727,24
2617,Nov 17 2021 01: +0,7.743,19
2618,Nov 18 2021 01: +0,7.169,17
2619,Nov 19 2021 01: +0,7.496,40
2620,Nov 20 2021 01: +0,7.007,31
2621,Nov 21 2021 01: +0,6.878,25
2622,Nov 22 2021 01: +0,6.589,26
2623,Nov 23 2021 01: +0,6.78,20
2624,Nov 24 2021 01: +0,6.511,23
2625,Nov 25 2021 01: +0,6.193,43
2626,Nov 26 2021 01: +0,6.366,33
2627,Nov 27 2021 01: +0,5.587,28
2628,Nov 28 2021 01: +0,5.912,43
2629,Nov 29 2021 01: +0,6.385,28
2630,Nov 30 2021 01: +0,6.412,27
2631,Dec 01 2021 01: +0,6.258,24
2632,Dec 02 2021 01: +0,6.027,12
2633,Dec 03 2021 01: +0,5.959,34
2634,Dec 04 2021 01: +0,6.172,31
2635,Dec 05 2021 01: +0,6.15,28
2636,Dec 06 2021 01: +0,6.29,26
2637,Dec 07 2021 01: +0,6.335,23
2638,Dec 08 2021 01: +0,5.966,25
2639,Dec 09 2021 01: +0,6.122,31
2640,Dec 10 2021 01: +0,6.39,22
2641,Dec 11 2021 01: +0,6.546,27
2642,Dec 12 2021 01: +0,6.138,35
2643,Dec 13 2021 01: +0,6.201,28
2644,Dec 14 2021 01: +0,7.345,11
2645,Dec 15 2021 01: +0,6.099,19
2646,Dec 16 2021 01: +0,6.35,17
2647,Dec 17 2021 01: +0,6.444,24
2648,Dec 18 2021 01: +0,6.481,22
2649,Dec 19 2021 01: +0,6.655,31
2650,Dec 20 2021 01: +0,6.342,17
2651,Dec 21 2021 01: +0,6.511,23
2652,Dec 22 2021 01: +0,6.457,39
2653,Dec 23 2021 01: +0,6.094,35
2654,Dec 24 2021 01: +0,6.314,36
2655,Dec 25 2021 01: +0,7.002,68
2656,Dec 26 2021 01: +0,7.221,62
2657,Dec 27 2021 01: +0,7.474,37
2658,Dec 28 2021 01: +0,7.431,61
2659,Dec 29 2021 01: +0,7.239,41
2660,Dec 30 2021 01: +0,7.361,34
2661,Dec 31 2021 01: +0,7.015,32
2662,Jan 01 2022 01: +0,7.076,31
2663,Jan 02 2022 01: +0,6.939,33
2664,Jan 03 2022 01: +0,6.984,27
2665,Jan 04 2022 01: +0,7.103,20
2666,Jan 05 2022 01: +0,6.708,25
2667,Jan 06 2022 01: +0,6.739,29
2668,Jan 07 2022 01: +0,7.121,29
2669,Jan 08 2022 01: +0,7.44,25
2670,Jan 09 2022 01: +0,7.197,25
2671,Jan 10 2022 01: +0,7.36,33
2672,Jan 11 2022 01: +0,7.53,27
2673,Jan 12 2022 01: +0,7.726,31
2674,Jan 13 2022 01: +0,7.684,27
2675,Jan 14 2022 01: +0,7.581,31
2676,Jan 15 2022 01: +0,7.517,25
2677,Jan 16 2022 01: +0,9.139,18
2678,Jan 17 2022 01: +0,7.439,16
2679,Jan 18 2022 01: +0,7.67,22
2680,Jan 19 2022 01: +0,7.857,26
2681,Jan 20 2022 01: +0,7.341,34
2682,Jan 21 2022 01: +0,7.534,27
2683,Jan 22 2022 01: +0,6.915,21
2684,Jan 23 2022 01: +0,7.345,33
2685,Jan 24 2022 01: +0,7.379,20
2686,Jan 25 2022 01: +0,7.027,29
2687,Jan 26 2022 01: +0,6.948,25
2688,Jan 27 2022 01: +0,8.335,28
2689,Jan 28 2022 01: +0,6.723,24
2690,Jan 29 2022 01: +0,6.6,32
2691,Jan 30 2022 01: +0,6.503,33
2692,Jan 31 2022 01: +0,6.59,23
2693,Feb 01 2022 01: +0,6.566,23
2694,Feb 02 2022 01: +0,6.548,19
2695,Feb 03 2022 01: +0,6.258,26
2696,Feb 04 2022 01: +0,6.23,21
2697,Feb 05 2022 01: +0,6.249,20
2698,Feb 06 2022 01: +0,6.21,27
2699,Feb 07 2022 01: +0,6.503,22
2700,Feb 08 2022 01: +0,6.909,18
2701,Feb 09 2022 01: +0,6.438,28
2702,Feb 10 2022 01: +0,6.262,16
2703,Feb 11 2022 01: +0,7.072,25
2704,Feb 12 2022 01: +0,6.722,27
2705,Feb 13 2022 01: +0,6.849,20
2706,Feb 14 2022 01: +0,6.885,19
2707,Feb 15 2022 01: +0,6.509,22
2708,Feb 16 2022 01: +0,6.695,23
2709,Feb 17 2022 01: +0,8.306,14
2710,Feb 18 2022 01: +0,6.942,31
2711,Feb 19 2022 01: +0,6.326,32
2712,Feb 20 2022 01: +0,6.568,25
2713,Feb 21 2022 01: +0,7.579,31
2714,Feb 22 2022 01: +0,7.416,30
2715,Feb 23 2022 01: +0,7.026,29
2716,Feb 24 2022 01: +0,7.042,26
2717,Feb 25 2022 01: +0,7.154,21
2718,Feb 26 2022 01: +0,13.136,33
2719,Feb 27 2022 01: +0,7.152,23
2720,Feb 28 2022 01: +0,6.912,18
2721,Mar 01 2022 01: +0,6.872,22
2722,Mar 02 2022 01: +0,7.149,26
2723,Mar 03 2022 01: +0,7.276,25
2724,Mar 04 2022 01: +0,7.347,26
2725,Mar 05 2022 01: +0,7.069,32
2726,Mar 06 2022 01: +0,7.068,34
2727,Mar 07 2022 01: +0,6.996,35
2728,Mar 08 2022 01: +0,6.775,19
2729,Mar 09 2022 01: +0,6.714,25
2730,Mar 10 2022 01: +0,6.648,25
2731,Mar 11 2022 01: +0,6.534,29
2732,Mar 12 2022 01: +0,6.675,24
2733,Mar 13 2022 01: +0,6.606,23
2734,Mar 14 2022 01: +0,6.832,30
2735,Mar 15 2022 01: +0,6.61,17
2736,Mar 16 2022 01: +0,7.254,17
2737,Mar 17 2022 01: +0,7.133,24
2738,Mar 18 2022 01: +0,6.931,11
2739,Mar 19 2022 01: +0,7.112,27
2740,Mar 20 2022 01: +0,7.195,26
2741,Mar 21 2022 01: +0,8.932,17
2742,Mar 22 2022 01: +0,7.162,18
2743,Mar 23 2022 01: +0,6.914,18
2744,Mar 24 2022 01: +0,10.422,11
2745,Mar 25 2022 01: +0,7.282,31
2746,Mar 26 2022 01: +0,7.601,19
2747,Mar 27 2022 01: +0,9.573,36
2748,Mar 28 2022 01: +0,8.273,33
2749,Mar 29 2022 01: +0,9.391,31
2750,Mar 30 2022 01: +0,7.538,15
2751,Mar 31 2022 01: +0,7.503,20
2752,Apr 01 2022 01: +0,7.262,17
2753,Apr 02 2022 01: +0,7.922,28
2754,Apr 03 2022 01: +0,9.789,18
2755,Apr 04 2022 01: +0,8.229,17
2756,Apr 05 2022 01: +0,7.927,22
2757,Apr 06 2022 01: +0,7.746,20
2758,Apr 07 2022 01: +0,7.956,29
2759,Apr 08 2022 01: +0,8.594,20
2760,Apr 09 2022 01: +0,8.107,16
2761,Apr 10 2022 01: +0,7.868,29
2762,Apr 11 2022 01: +0,7.553,18
2763,Apr 12 2022 01: +0,8.332,32
2764,Apr 13 2022 01: +0,7.757,22
2765,Apr 14 2022 01: +0,7.386,22
2766,Apr 15 2022 01: +0,7.69,15
2767,Apr 16 2022 01: +0,8.143,28
2768,Apr 17 2022 01: +0,7.738,21
2769,Apr 18 2022 01: +0,8.189,33
2770,Apr 19 2022 01: +0,8.411,16
2771,Apr 20 2022 01: +0,7.83,16
2772,Apr 21 2022 01: +0,7.764,15
2773,Apr 22 2022 01: +0,7.881,28
2774,Apr 23 2022 01: +0,9.542,19
2775,Apr 24 2022 01: +0,8.09,28
2776,Apr 25 2022 01: +0,7.603,19
2777,Apr 26 2022 01: +0,7.446,21
2778,Apr 27 2022 01: +0,7.805,20
2779,Apr 28 2022 01: +0,7.439,23
2780,Apr 29 2022 01: +0,7.519,17
2781,Apr 30 2022 01: +0,7.559,17
2782,May 01 2022 01: +0,7.357,25
2783,May 02 2022 01: +0,7.743,25
2784,May 03 2022 01: +0,7.844,21
2785,May 04 2022 01: +0,8.237,21
2786,May 05 2022 01: +0,8.166,15
2787,May 06 2022 01: +0,8.112,26
2788,May 07 2022 01: +0,8.143,32
2789,May 08 2022 01: +0,7.167,30
2790,May 09 2022 01: +0,7.416,18
2791,May 10 2022 01: +0,7.474,26
2792,May 11 2022 01: +0,7.265,15
2793,May 12 2022 01: +0,7.302,17
2794,May 13 2022 01: +0,8.157,32
2795,May 14 2022 01: +0,7.428,23
2796,May 15 2022 01: +0,7.372,19
2797,May 16 2022 01: +0,7.637,20
2798,May 17 2022 01: +0,7.5,14
2799,May 18 2022 01: +0,7.074,10
2800,May 19 2022 01: +0,7.461,16
2801,May 20 2022 01: +0,7.138,23
2802,May 21 2022 01: +0,7.369,19
2803,May 22 2022 01: +0,7.153,21
2804,May 23 2022 01: +0,7.078,24
2805,May 24 2022 01: +0,6.834,15
2806,May 25 2022 01: +0,7.256,18
2807,May 26 2022 01: +0,7.311,22
2808,May 27 2022 01: +0,7.392,22
2809,May 28 2022 01: +0,7.207,32
2810,May 29 2022 01: +0,7.409,35
2811,May 30 2022 01: +0,7.791,19
2812,May 31 2022 01: +0,7.526,28
2813,Jun 01 2022 01: +0,8.243,24
2814,Jun 02 2022 01: +0,7.928,18
2815,Jun 03 2022 01: +0,8.259,22
2816,Jun 04 2022 01: +0,8.001,27
2817,Jun 05 2022 01: +0,7.783,33
2818,Jun 06 2022 01: +0,7.602,20
2819,Jun 07 2022 01: +0,8.121,20
2820,Jun 08 2022 01: +0,7.766,20
2821,Jun 09 2022 01: +0,7.731,21
2822,Jun 10 2022 01: +0,7.363,19
2823,Jun 11 2022 01: +0,7.344,35
2824,Jun 12 2022 01: +0,7.49,17
2825,Jun 13 2022 01: +0,7.454,40
2826,Jun 14 2022 01: +0,7.347,24
2827,Jun 15 2022 01: +0,7.331,31
2828,Jun 16 2022 01: +0,7.089,16
2829,Jun 17 2022 01: +0,7.036,23
2830,Jun 18 2022 01: +0,7.414,36
2831,Jun 19 2022 01: +0,7.476,27
2832,Jun 20 2022 01: +0,6.909,19
2833,Jun 21 2022 01: +0,6.66,24
2834,Jun 22 2022 01: +0,7.141,25
2835,Jun 23 2022 01: +0,6.555,28
2836,Jun 24 2022 01: +0,6.848,27
2837,Jun 25 2022 01: +0,6.885,48
2838,Jun 26 2022 01: +0,6.848,31
2839,Jun 27 2022 01: +0,6.792,25
2840,Jun 28 2022 01: +0,6.827,31
2841,Jun 29 2022 01: +0,6.985,27
2842,Jun 30 2022 01: +0,6.827,28
2843,Jul 01 2022 01: +0,7.583,32
2844,Jul 02 2022 01: +0,6.631,33
2845,Jul 03 2022 01: +0,7.159,20
2846,Jul 04 2022 01: +0,6.608,35
2847,Jul 05 2022 01: +0,6.693,37
2848,Jul 06 2022 01: +0,6.67,32
2849,Jul 07 2022 01: +0,6.581,32
2850,Jul 08 2022 01: +0,6.906,27
2851,Jul 09 2022 01: +0,7.067,32
2852,Jul 10 2022 01: +0,7.37,30
2853,Jul 11 2022 01: +0,7.656,40
2854,Jul 12 2022 01: +0,10.091,31
2855,Jul 13 2022 01: +0,7.813,26
2856,Jul 14 2022 01: +0,9.684,28
2857,Jul 15 2022 01: +0,6.965,40
2858,Jul 16 2022 01: +0,7.342,31
2859,Jul 17 2022 01: +0,7.22,20
2860,Jul 18 2022 01: +0,7.141,26
2861,Jul 19 2022 01: +0,7.4,22
2862,Jul 20 2022 01: +0,7.562,25
2863,Jul 21 2022 01: +0,7.465,27
2864,Jul 22 2022 01: +0,7.119,28
2865,Jul 23 2022 01: +0,7.741,31
2866,Jul 24 2022 01: +0,7.606,24
2867,Jul 25 2022 01: +0,8.503,25
2868,Jul 26 2022 01: +0,7.35,30
2869,Jul 27 2022 01: +0,7.592,19
2870,Jul 28 2022 01: +0,7.698,25
2871,Jul 29 2022 01: +0,7.414,20
2872,Jul 30 2022 01: +0,7.173,30
2873,Jul 31 2022 01: +0,7.472,27
2874,Aug 01 2022 01: +0,7.383,29
2875,Aug 02 2022 01: +0,7.772,37
2876,Aug 03 2022 01: +0,7.883,26
2877,Aug 04 2022 01: +0,7.299,16
2878,Aug 05 2022 01: +0,7.311,45
2879,Aug 06 2022 01: +0,7.906,24
2880,Aug 07 2022 01: +0,7.653,24
2881,Aug 08 2022 01: +0,7.374,24
2882,Aug 09 2022 01: +0,7.543,31
2883,Aug 10 2022 01: +0,7.644,29
2884,Aug 11 2022 01: +0,10.225,25
2885,Aug 12 2022 01: +0,7.893,32
2886,Aug 13 2022 01: +0,10.282,35
2887,Aug 14 2022 01: +0,7.413,24
2888,Aug 15 2022 01: +0,7.698,32
2889,Aug 16 2022 01: +0,8.161,29
2890,Aug 17 2022 01: +0,7.878,10
2891,Aug 18 2022 01: +0,7.839,27
2892,Aug 19 2022 01: +0,7.818,30
2893,Aug 20 2022 01: +0,7.707,19
2894,Aug 21 2022 01: +0,8.009,31
2895,Aug 22 2022 01: +0,8.102,21
2896,Aug 23 2022 01: +0,7.578,16
2897,Aug 24 2022 01: +0,7.668,22
2898,Aug 25 2022 01: +0,10.905,22
2899,Aug 26 2022 01: +0,9.41,29
2900,Aug 27 2022 01: +0,7.766,32
2901,Aug 28 2022 01: +0,7.898,24
2902,Aug 29 2022 01: +0,7.435,19
2903,Aug 30 2022 01: +0,7.782,33
2904,Aug 31 2022 01: +0,7.583,14
2905,Sep 01 2022 01: +0,7.862,16
2906,Sep 02 2022 01: +0,8.682,19
2907,Sep 03 2022 01: +0,8.503,19
2908,Sep 04 2022 01: +0,7.574,15
2909,Sep 05 2022 01: +0,8.792,16
2910,Sep 06 2022 01: +0,8.421,20
2911,Sep 07 2022 01: +0,8.387,25
2912,Sep 08 2022 01: +0,7.995,21
2913,Sep 09 2022 01: +0,8.13,19
2914,Sep 10 2022 01: +0,8.018,19
2915,Sep 11 2022 01: +0,8.474,23
2916,Sep 12 2022 01: +0,8.366,20
2917,Sep 13 2022 01: +0,8.318,17
2918,Sep 14 2022 01: +0,7.954,22
2919,Sep 15 2022 01: +0,8.023,27
2920,Sep 16 2022 01: +0,8.34,21
2921,Sep 17 2022 01: +0,8.278,27
2922,Sep 18 2022 01: +0,8.561,25
2923,Sep 19 2022 01: +0,8.809,21
2924,Sep 20 2022 01: +0,8.751,19
2925,Sep 21 2022 01: +0,8.261,14
2926,Sep 22 2022 01: +0,8.181,22
2927,Sep 23 2022 01: +0,12.733,20
2928,Sep 24 2022 01: +0,8.486,14
2929,Sep 25 2022 01: +0,8.197,18
2930,Sep 26 2022 01: +0,8.183,15
2931,Sep 27 2022 01: +0,8.39,8
2932,Sep 28 2022 01: +0,7.983,12
2933,Sep 29 2022 01: +0,8.354,26
2934,Sep 30 2022 01: +0,7.684,20
2935,Oct 01 2022 01: +0,8.24,15
2936,Oct 02 2022 01: +0,7.894,26
2937,Oct 03 2022 01: +0,8.121,23
2938,Oct 04 2022 01: +0,8.286,15
2939,Oct 05 2022 01: +0,7.981,27
2940,Oct 06 2022 01: +0,12.686,15
2941,Oct 07 2022 01: +0,8.204,18
2942,Oct 08 2022 01: +0,8.306,22
2943,Oct 09 2022 01: +0,8.383,14
2944,Oct 10 2022 01: +0,8.228,16
2945,Oct 11 2022 01: +0,8.509,21
2946,Oct 12 2022 01: +0,8.205,16
2947,Oct 13 2022 01: +0,7.791,21
2948,Oct 14 2022 01: +0,7.796,8
2949,Oct 15 2022 01: +0,7.834,33
2950,Oct 16 2022 01: +0,9.117,17
2951,Oct 17 2022 01: +0,8.416,18
2952,Oct 18 2022 01: +0,8.395,13
2953,Oct 19 2022 01: +0,8.435,18
2954,Oct 20 2022 01: +0,7.899,18
2955,Oct 21 2022 01: +0,8.072,14
2956,Oct 22 2022 01: +0,8.108,14
2957,Oct 23 2022 01: +0,7.944,17
2958,Oct 24 2022 01: +0,8.069,11
2959,Oct 25 2022 01: +0,8.131,13
2960,Oct 26 2022 01: +0,7.861,19
2961,Oct 27 2022 01: +0,9.305,21
2962,Oct 28 2022 01: +0,7.582,21
2963,Oct 29 2022 01: +0,8.286,28
2964,Oct 30 2022 01: +0,8.228,26
2965,Oct 31 2022 01: +0,7.922,18
2966,Nov 01 2022 01: +0,9.235,13
2967,Nov 02 2022 01: +0,7.684,13
2968,Nov 03 2022 01: +0,7.739,16
2969,Nov 04 2022 01: +0,7.402,16
2970,Nov 05 2022 01: +0,7.327,18
2971,Nov 06 2022 01: +0,8.279,15
2972,Nov 07 2022 01: +0,7.218,8
2973,Nov 08 2022 01: +0,7.18,15
2974,Nov 09 2022 01: +0,7.528,14
2975,Nov 10 2022 01: +0,7.797,13
2976,Nov 11 2022 01: +0,7.617,18
2977,Nov 12 2022 01: +0,7.838,24
2978,Nov 13 2022 01: +0,7.25,18
2979,Nov 14 2022 01: +0,7.617,12
2980,Nov 15 2022 01: +0,7.478,7
2981,Nov 16 2022 01: +0,7.45,17
2982,Nov 17 2022 01: +0,7.626,18
2983,Nov 18 2022 01: +0,7.748,14
2984,Nov 19 2022 01: +0,8.126,26
2985,Nov 20 2022 01: +0,7.671,21
2986,Nov 21 2022 01: +0,10.686,17
2987,Nov 22 2022 01: +0,7.741,19
2988,Nov 23 2022 01: +0,7.377,27
2989,Nov 24 2022 01: +0,7.083,25
2990,Nov 25 2022 01: +0,7.127,25
2991,Nov 26 2022 01: +0,6.948,28
2992,Nov 27 2022 01: +0,7.005,18
2993,Nov 28 2022 01: +0,6.75,24
2994,Nov 29 2022 01: +0,6.758,22
2995,Nov 30 2022 01: +0,7.588,14
2996,Dec 01 2022 01: +0,7.779,12
2997,Dec 02 2022 01: +0,7.767,9
2998,Dec 03 2022 01: +0,7.46,15
2999,Dec 04 2022 01: +0,7.432,25
3000,Dec 05 2022 01: +0,7.612,10
3001,Dec 06 2022 01: +0,7.576,18
3002,Dec 07 2022 01: +0,8.161,20
3003,Dec 08 2022 01: +0,18.319,18
3004,Dec 09 2022 01: +0,7.649,16
3005,Dec 10 2022 01: +0,7.504,21
3006,Dec 11 2022 01: +0,7.263,20
3007,Dec 12 2022 01: +0,7.261,18
3008,Dec 13 2022 01: +0,7.116,16
3009,Dec 14 2022 01: +0,6.736,12
3010,Dec 15 2022 01: +0,7.141,22
3011,Dec 16 2022 01: +0,8.385,19
3012,Dec 17 2022 01: +0,6.982,20
3013,Dec 18 2022 01: +0,8.229,20
3014,Dec 19 2022 01: +0,6.737,18
3015,Dec 20 2022 01: +0,7.102,13
3016,Dec 21 2022 01: +0,7.078,16
3017,Dec 22 2022 01: +0,6.702,25
3018,Dec 23 2022 01: +0,6.344,32
3019,Dec 24 2022 01: +0,6.8,38
3020,Dec 25 2022 01: +0,7.015,39
3021,Dec 26 2022 01: +0,7.191,32
3022,Dec 27 2022 01: +0,7.474,25
3023,Dec 28 2022 01: +0,6.974,23
3024,Dec 29 2022 01: +0,7.158,19
3025,Dec 30 2022 01: +0,7.369,26
3026,Dec 31 2022 01: +0,6.816,18
3027,Jan 01 2023 01: +0,6.681,38
3028,Jan 02 2023 01: +0,6.861,28
3029,Jan 03 2023 01: +0,6.821,26
3030,Jan 04 2023 01: +0,6.77,23
3031,Jan 05 2023 01: +0,6.721,26
3032,Jan 06 2023 01: +0,6.87,23
3033,Jan 07 2023 01: +0,7.071,24
3034,Jan 08 2023 01: +0,7.304,29
3035,Jan 09 2023 01: +0,7.466,16
3036,Jan 10 2023 01: +0,8.938,25
3037,Jan 11 2023 01: +0,7.223,24
3038,Jan 12 2023 01: +0,11.218,15
3039,Jan 13 2023 01: +0,7.237,23
3040,Jan 14 2023 01: +0,7.169,30
3041,Jan 15 2023 01: +0,7.486,28
3042,Jan 16 2023 01: +0,7.344,20
3043,Jan 17 2023 01: +0,13.119,20
3044,Jan 18 2023 01: +0,8.132,23
3045,Jan 19 2023 01: +0,16.825,20
3046,Jan 20 2023 01: +0,7.491,29
3047,Jan 21 2023 01: +0,7.771,24
3048,Jan 22 2023 01: +0,7.64,27
3049,Jan 23 2023 01: +0,7.49,20
3050,Jan 24 2023 01: +0,7.468,20
3051,Jan 25 2023 01: +0,7.611,28
3052,Jan 26 2023 01: +0,7.677,19
3053,Jan 27 2023 01: +0,7.471,23
3054,Jan 28 2023 01: +0,7.25,21
3055,Jan 29 2023 01: +0,7.073,21
3056,Jan 30 2023 01: +0,7.182,19
3057,Jan 31 2023 01: +0,7.033,17
3058,Feb 01 2023 01: +0,7.238,23
3059,Feb 02 2023 01: +0,7.482,23
3060,Feb 03 2023 01: +0,7.301,23
3061,Feb 04 2023 01: +0,7.157,34
3062,Feb 05 2023 01: +0,7.402,23
3063,Feb 06 2023 01: +0,7.218,24
3064,Feb 07 2023 01: +0,7.045,18
3065,Feb 08 2023 01: +0,8.517,14
3066,Feb 09 2023 01: +0,6.978,19
3067,Feb 10 2023 01: +0,7.184,24
3068,Feb 11 2023 01: +0,7.302,26
3069,Feb 12 2023 01: +0,7.508,27
3070,Feb 13 2023 01: +0,7.5,40
3071,Feb 14 2023 01: +0,7.123,27
3072,Feb 15 2023 01: +0,7.196,21
3073,Feb 16 2023 01: +0,7.111,16
3074,Feb 17 2023 01: +0,11.108,29
3075,Feb 18 2023 01: +0,7.028,29
3076,Feb 19 2023 01: +0,6.961,31
3077,Feb 20 2023 01: +0,7.05,15
3078,Feb 21 2023 01: +0,7.096,24
3079,Feb 22 2023 01: +0,7.029,17
3080,Feb 23 2023 01: +0,7.157,26
3081,Feb 24 2023 01: +0,6.969,26
3082,Feb 25 2023 01: +0,8.813,21
3083,Feb 26 2023 01: +0,6.555,41
3084,Feb 27 2023 01: +0,6.604,19
3085,Feb 28 2023 01: +0,8.707,31
3086,Mar 01 2023 01: +0,6.554,21
3087,Mar 02 2023 01: +0,6.668,32
3088,Mar 03 2023 01: +0,7.054,24
3089,Mar 04 2023 01: +0,7.066,18
3090,Mar 05 2023 01: +0,6.747,26
3091,Mar 06 2023 01: +0,6.999,25
3092,Mar 07 2023 01: +0,6.529,15
3093,Mar 08 2023 01: +0,6.636,43
3094,Mar 09 2023 01: +0,6.48,19
3095,Mar 10 2023 01: +0,6.663,13
3096,Mar 11 2023 01: +0,6.497,27
3097,Mar 12 2023 01: +0,7.021,25
3098,Mar 13 2023 01: +0,6.413,32
3099,Mar 14 2023 01: +0,6.544,26
